order_id,order_date,region,store_id,salesperson_id,product_category,product_name,sales_channel,customer_segment,customer_age,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin_pct,marketing_spend,satisfaction_score,payment_method
ORD-2024-00429,2024-11-13,West,ST-24,SP-24,Clothing,Formal Blazer,Phone,SMB,45,14,131.12,7.0,2565.87,1326.18,1239.69,48.31,188.53,9.1,Credit Card
ORD-2024-00430,2024-06-28,West,ST-22,SP-29,Clothing,Formal Blazer,Partner,SMB,48,5,131.12,4.2,823.17,347.75,475.42,57.75,106.44,8.4,Credit Card
ORD-2024-00431,2024-12-11,West,ST-19,SP-38,Home & Garden,Robot Vacuum,Online,Consumer,39,8,115.68,13.0,921.64,493.95,427.69,46.41,57.67,8.2,Credit Card
ORD-2024-00432,2024-10-01,North,ST-03,SP-38,Clothing,Sports Hoodie,Phone,SMB,22,12,111.33,20.3,1038.52,515.93,522.59,50.32,61.28,9.1,Credit Card
ORD-2023-00433,2023-08-13,South,ST-10,SP-45,Home & Garden,Robot Vacuum,Online,SMB,26,14,115.68,10.5,1736.86,871.56,865.3,49.82,169.66,6.7,Debit Card
ORD-2022-00434,2022-09-02,South,ST-12,SP-37,Electronics,4K Monitor,Online,Enterprise,42,18,571.22,7.1,10448.7,5840.73,4607.97,44.1,766.26,6.5,Credit Card
ORD-2023-00435,2023-12-31,North,ST-03,SP-34,Home & Garden,Robot Vacuum,In-Store,Consumer,33,3,115.68,9.9,328.9,183.21,145.69,44.3,15.74,7.2,Cash
ORD-2024-00436,2024-01-13,North,ST-05,SP-23,Sports & Outdoors,Yoga Mat Pro,Online,SMB,53,8,111.0,3.6,834.81,339.16,495.65,59.37,55.61,6.4,Credit Card
ORD-2023-00437,2023-01-21,West,ST-23,SP-40,Home & Garden,Throw Pillow Set,Phone,Consumer,66,2,130.7,7.9,194.54,109.89,84.65,43.51,8.99,7.7,Cash
ORD-2023-00438,2023-12-15,South,ST-09,SP-09,Home & Garden,Throw Pillow Set,In-Store,Consumer,33,1,130.7,13.7,125.3,52.79,72.51,57.87,3.9,7.9,Debit Card
ORD-2022-00439,2022-10-19,East,ST-15,SP-09,Electronics,Wireless Headphones,In-Store,Consumer,29,8,286.18,14.0,2287.65,1274.74,1012.91,44.28,69.97,8.1,Credit Card
ORD-2022-00440,2022-05-02,East,ST-15,SP-03,Electronics,Laptop Pro,Phone,Consumer,60,4,390.62,4.8,1467.53,894.84,572.69,39.02,66.43,6.0,Credit Card
ORD-2023-00441,2023-07-23,West,ST-21,SP-23,Electronics,Tablet HD,In-Store,Enterprise,59,43,758.83,5.2,34393.7,20036.5,14357.2,41.74,1195.68,8.6,Cash
ORD-2022-00442,2022-07-22,West,ST-23,SP-46,Food & Beverage,Gourmet Nuts Bundle,Online,Consumer,28,6,27.14,21.9,149.13,54.23,94.9,63.64,12.03,7.2,Credit Card
ORD-2024-00443,2024-04-14,North,ST-03,SP-08,Food & Beverage,Gourmet Nuts Bundle,Online,Consumer,67,1,27.14,3.2,28.48,10.65,17.83,62.61,2.12,5.4,Credit Card
ORD-2024-00444,2024-06-28,South,ST-10,SP-19,Sports & Outdoors,Hiking Backpack,Online,Enterprise,52,33,80.92,4.7,2858.78,1571.71,1287.07,45.02,227.56,7.9,Bank Transfer
ORD-2022-00445,2022-08-04,South,ST-11,SP-43,Home & Garden,Robot Vacuum,Online,SMB,59,8,115.68,2.8,896.99,516.25,380.74,42.45,64.81,4.3,Bank Transfer
ORD-2022-00446,2022-09-09,South,ST-10,SP-47,Food & Beverage,Gourmet Nuts Bundle,In-Store,Consumer,63,6,27.14,8.8,157.36,61.45,95.91,60.95,5.93,5.5,Bank Transfer
ORD-2024-00447,2024-09-19,East,ST-14,SP-50,Food & Beverage,Organic Coffee Box,Online,Consumer,62,1,52.46,3.5,59.47,18.31,41.16,69.21,3.53,5.9,Bank Transfer
ORD-2024-00448,2024-02-23,East,ST-15,SP-10,Clothing,Sports Hoodie,Online,Enterprise,55,39,111.33,5.0,4900.62,2316.49,2584.13,52.73,389.76,4.5,Cash
ORD-2023-00449,2023-06-20,East,ST-17,SP-35,Electronics,Laptop Pro,Partner,Consumer,29,6,390.62,16.4,1756.12,1097.99,658.13,37.48,126.72,8.6,Credit Card
ORD-2023-00450,2023-09-13,West,ST-20,SP-32,Food & Beverage,Protein Bar Pack,Phone,Consumer,29,8,22.99,12.0,134.53,54.19,80.34,59.72,8.42,9.3,Debit Card
ORD-2024-00451,2024-09-01,East,ST-14,SP-33,Electronics,4K Monitor,In-Store,Consumer,61,5,571.22,6.6,2096.22,1162.95,933.27,44.52,60.96,8.0,Debit Card
ORD-2022-00452,2022-02-25,West,ST-24,SP-22,Clothing,Denim Jeans,Online,SMB,44,10,124.2,5.6,823.9,387.84,436.06,52.93,69.57,6.5,Credit Card
ORD-2022-00453,2022-05-15,West,ST-19,SP-22,Electronics,Bluetooth Speaker,Online,Consumer,49,7,545.94,5.9,2785.48,1861.57,923.91,33.17,234.6,8.6,Debit Card
ORD-2024-00454,2024-03-10,South,ST-07,SP-32,Electronics,Tablet HD,Online,Consumer,64,5,758.83,7.2,2590.67,1616.89,973.78,37.59,206.87,7.4,Credit Card
ORD-2022-00455,2022-06-04,West,ST-23,SP-14,Clothing,Winter Jacket,Online,Consumer,36,2,50.33,13.1,93.59,43.14,50.45,53.91,7.9,7.5,Debit Card
ORD-2024-00456,2024-12-23,East,ST-14,SP-23,Home & Garden,Garden Tool Kit,Phone,Consumer,41,6,239.74,5.0,1815.12,857.49,957.63,52.76,117.07,8.9,Credit Card
ORD-2024-00457,2024-07-17,East,ST-17,SP-12,Sports & Outdoors,Foam Roller,Phone,Consumer,58,8,149.11,5.9,1724.68,842.42,882.26,51.15,122.66,9.0,Debit Card
ORD-2022-00458,2022-05-03,East,ST-15,SP-30,Electronics,Smart Watch,Phone,Consumer,49,2,323.54,11.5,461.01,319.86,141.15,30.62,23.79,5.6,Credit Card
ORD-2023-00459,2023-08-11,East,ST-15,SP-44,Home & Garden,LED Desk Lamp,Online,Enterprise,23,29,310.44,8.6,11674.37,5846.16,5828.21,49.92,898.16,7.3,Credit Card
ORD-2022-00460,2022-11-23,South,ST-07,SP-17,Home & Garden,Coffee Maker,In-Store,SMB,24,18,331.73,14.6,5596.53,2294.35,3302.18,59.0,277.12,7.5,Bank Transfer
ORD-2023-00461,2023-10-05,East,ST-13,SP-27,Sports & Outdoors,Foam Roller,In-Store,Enterprise,68,25,149.11,3.7,5098.15,2573.86,2524.29,49.51,256.9,5.1,Cash
ORD-2024-00462,2024-12-11,South,ST-07,SP-16,Food & Beverage,Protein Bar Pack,Online,Consumer,46,4,22.99,19.3,78.79,26.21,52.58,66.73,4.82,7.7,Cash
ORD-2023-00463,2023-03-15,West,ST-22,SP-27,Clothing,Sports Hoodie,Online,Consumer,66,6,111.33,9.9,672.78,300.38,372.4,55.35,45.63,7.2,Bank Transfer
ORD-2022-00464,2022-10-24,South,ST-12,SP-24,Sports & Outdoors,Yoga Mat Pro,In-Store,Consumer,24,1,111.0,12.6,110.95,57.04,53.91,48.59,3.74,9.8,Cash
ORD-2024-00465,2024-02-27,South,ST-12,SP-24,Sports & Outdoors,Foam Roller,Online,Consumer,50,7,149.11,19.0,930.7,498.9,431.8,46.4,65.56,9.8,Credit Card
ORD-2023-00466,2023-09-02,North,ST-02,SP-29,Home & Garden,Garden Tool Kit,In-Store,Enterprise,27,41,239.74,8.7,10912.6,5176.21,5736.39,52.57,525.86,6.8,Cash
ORD-2024-00467,2024-05-15,West,ST-25,SP-07,Sports & Outdoors,Foam Roller,Online,Enterprise,48,45,149.11,13.5,7743.65,3539.27,4204.38,54.29,443.81,9.4,Debit Card
ORD-2024-00468,2024-06-27,West,ST-20,SP-01,Clothing,Formal Blazer,Online,Consumer,29,3,131.12,16.3,403.72,192.17,211.55,52.4,37.97,8.4,Credit Card
ORD-2023-00469,2023-10-17,East,ST-18,SP-09,Clothing,Formal Blazer,In-Store,SMB,40,16,131.12,7.2,2488.24,1082.61,1405.63,56.49,92.2,8.3,Credit Card
ORD-2022-00470,2022-02-12,West,ST-23,SP-42,Home & Garden,Air Purifier,Partner,Consumer,34,3,97.51,2.5,234.62,119.95,114.67,48.87,24.88,6.0,Credit Card
ORD-2022-00471,2022-11-02,North,ST-03,SP-11,Sports & Outdoors,Yoga Mat Pro,Online,Consumer,51,8,111.0,3.8,984.05,493.31,490.74,49.87,64.11,8.7,Cash
ORD-2023-00472,2023-08-13,West,ST-22,SP-09,Food & Beverage,Premium Tea Set,In-Store,Consumer,40,4,49.25,7.9,205.4,74.21,131.19,63.87,6.47,5.9,Debit Card
ORD-2023-00473,2023-08-18,West,ST-20,SP-40,Food & Beverage,Premium Tea Set,Online,Consumer,51,8,49.25,4.1,375.78,130.95,244.83,65.15,33.54,6.6,Credit Card
ORD-2024-00474,2024-05-16,West,ST-21,SP-05,Electronics,Laptop Pro,Online,Consumer,52,1,390.62,0.8,476.6,303.01,173.59,36.42,35.4,5.5,Bank Transfer
ORD-2024-00475,2024-03-19,East,ST-14,SP-36,Electronics,Smart Watch,Online,Consumer,43,3,323.54,3.3,1264.59,848.22,416.37,32.93,97.1,7.3,Bank Transfer
ORD-2022-00476,2022-09-19,East,ST-15,SP-48,Clothing,Denim Jeans,Online,Consumer,61,5,124.2,9.5,686.19,302.62,383.57,55.9,43.86,8.6,Cash
ORD-2024-00477,2024-10-03,West,ST-20,SP-36,Sports & Outdoors,Foam Roller,In-Store,SMB,34,10,149.11,4.8,2339.82,1076.18,1263.64,54.01,74.7,6.8,Credit Card
ORD-2024-00478,2024-10-10,North,ST-03,SP-46,Food & Beverage,Energy Drink Case,In-Store,Consumer,31,2,13.54,5.0,35.23,12.07,23.16,65.74,1.69,7.5,Credit Card
ORD-2024-00479,2024-11-07,West,ST-23,SP-43,Food & Beverage,Gourmet Nuts Bundle,Partner,Enterprise,58,14,27.14,5.6,489.94,183.59,306.35,62.53,37.07,7.0,Credit Card
ORD-2022-00480,2022-09-07,South,ST-11,SP-07,Sports & Outdoors,Resistance Bands Set,Online,Consumer,67,8,230.35,11.4,1690.69,719.87,970.82,57.42,148.08,8.5,Debit Card
ORD-2023-00481,2023-11-06,West,ST-24,SP-40,Sports & Outdoors,Camping Tent,Partner,Consumer,58,1,125.54,15.0,107.3,45.94,61.36,57.19,12.65,7.7,Credit Card
ORD-2024-00482,2024-02-21,North,ST-03,SP-12,Clothing,Denim Jeans,Online,Consumer,32,7,124.2,6.1,1020.22,495.17,525.05,51.46,89.16,5.9,Credit Card
ORD-2022-00483,2022-09-04,South,ST-10,SP-48,Home & Garden,Coffee Maker,Partner,Consumer,44,6,331.73,9.4,1746.45,852.5,893.95,51.19,215.03,6.0,Debit Card
ORD-2024-00484,2024-05-16,North,ST-04,SP-24,Home & Garden,LED Desk Lamp,In-Store,Enterprise,54,39,310.44,12.3,12777.72,6600.59,6177.13,48.34,576.62,7.9,Credit Card
ORD-2024-00485,2024-10-11,East,ST-18,SP-34,Electronics,USB-C Hub,In-Store,Consumer,52,3,623.93,12.4,2119.17,1273.77,845.4,39.89,71.98,6.3,Credit Card
ORD-2022-00486,2022-06-06,West,ST-23,SP-07,Food & Beverage,Energy Drink Case,Online,Consumer,58,6,13.54,5.7,85.17,26.6,58.57,68.77,6.83,8.1,Cash
ORD-2022-00487,2022-08-22,West,ST-22,SP-12,Home & Garden,LED Desk Lamp,Online,SMB,67,17,310.44,14.0,6055.31,2912.55,3142.76,51.9,573.9,6.3,Credit Card
ORD-2023-00488,2023-01-19,North,ST-01,SP-48,Sports & Outdoors,Camping Tent,Partner,Enterprise,56,35,125.54,3.8,3968.56,1623.91,2344.65,59.08,391.41,9.6,Credit Card
ORD-2024-00489,2024-04-09,West,ST-24,SP-39,Home & Garden,Coffee Maker,In-Store,Consumer,45,7,331.73,15.1,2777.05,1154.63,1622.42,58.42,86.76,8.6,Debit Card
ORD-2023-00490,2023-01-21,West,ST-20,SP-31,Home & Garden,Garden Tool Kit,Online,Consumer,56,5,239.74,14.3,1185.46,505.8,679.66,57.33,90.39,9.8,Credit Card
ORD-2022-00491,2022-08-27,North,ST-02,SP-48,Home & Garden,LED Desk Lamp,In-Store,Consumer,59,5,310.44,10.3,1465.36,806.08,659.28,44.99,42.82,9.3,Credit Card
ORD-2024-00492,2024-06-03,West,ST-25,SP-32,Home & Garden,Throw Pillow Set,Phone,Consumer,24,8,130.7,9.4,816.91,433.31,383.6,46.96,61.82,7.7,Debit Card
ORD-2024-00493,2024-09-26,South,ST-07,SP-34,Electronics,Bluetooth Speaker,In-Store,SMB,63,18,545.94,3.8,9585.56,6286.77,3298.79,34.41,417.05,6.1,Credit Card
ORD-2022-00494,2022-11-27,South,ST-08,SP-31,Clothing,Running Shoes,In-Store,Consumer,65,8,83.82,4.0,745.7,314.0,431.7,57.89,33.61,7.8,Credit Card
ORD-2024-00495,2024-05-03,West,ST-24,SP-42,Home & Garden,LED Desk Lamp,Phone,Consumer,61,2,310.44,12.1,612.78,259.35,353.43,57.68,30.14,7.2,Credit Card
ORD-2024-00496,2024-05-01,West,ST-22,SP-20,Clothing,Sports Hoodie,Online,Enterprise,38,20,111.33,4.7,2620.13,1310.92,1309.21,49.97,210.05,7.0,Credit Card
ORD-2022-00497,2022-05-11,South,ST-07,SP-40,Clothing,Sports Hoodie,Online,SMB,43,4,111.33,14.3,290.64,133.11,157.53,54.2,28.78,9.2,Cash
ORD-2022-00498,2022-08-02,East,ST-16,SP-30,Sports & Outdoors,Yoga Mat Pro,Partner,Consumer,61,2,111.0,15.6,153.71,59.51,94.2,61.28,11.73,5.9,Cash
ORD-2022-00499,2022-08-30,West,ST-21,SP-11,Home & Garden,Garden Tool Kit,In-Store,Consumer,68,3,239.74,11.7,708.6,326.12,382.48,53.98,22.18,8.4,Bank Transfer
ORD-2024-00500,2024-05-01,West,ST-19,SP-16,Sports & Outdoors,Hiking Backpack,Online,Consumer,27,7,80.92,7.1,541.46,266.97,274.49,50.69,34.26,6.4,Credit Card
ORD-2024-00501,2024-12-20,South,ST-08,SP-09,Home & Garden,LED Desk Lamp,Partner,Consumer,55,6,310.44,19.7,1703.78,817.24,886.54,52.03,197.99,7.7,Cash
ORD-2022-00502,2022-05-23,North,ST-03,SP-26,Sports & Outdoors,Resistance Bands Set,In-Store,SMB,24,7,230.35,18.0,1165.64,454.4,711.24,61.02,50.31,6.5,Debit Card
ORD-2024-00503,2024-11-30,West,ST-22,SP-26,Sports & Outdoors,Foam Roller,In-Store,SMB,42,3,149.11,15.7,513.66,273.8,239.86,46.7,21.91,8.6,Bank Transfer
ORD-2023-00504,2023-02-25,West,ST-23,SP-40,Home & Garden,Garden Tool Kit,Online,Consumer,63,4,239.74,17.3,680.47,282.51,397.96,58.48,55.66,8.9,Credit Card
ORD-2024-00505,2024-03-09,West,ST-24,SP-09,Food & Beverage,Gourmet Nuts Bundle,Online,Enterprise,57,31,27.14,14.0,794.07,257.28,536.79,67.6,45.53,8.2,Credit Card
ORD-2023-00506,2023-05-10,West,ST-21,SP-47,Food & Beverage,Gourmet Nuts Bundle,Online,Enterprise,45,42,27.14,7.0,1366.41,419.71,946.7,69.28,119.21,5.9,Credit Card
ORD-2022-00507,2022-09-13,East,ST-17,SP-48,Electronics,Bluetooth Speaker,Partner,Consumer,59,4,545.94,7.0,2262.98,1354.1,908.88,40.16,264.97,7.1,Debit Card
ORD-2024-00508,2024-02-13,East,ST-14,SP-07,Clothing,Sports Hoodie,Online,Consumer,51,7,111.33,15.7,810.31,317.21,493.1,60.85,47.8,6.1,Credit Card
ORD-2022-00509,2022-09-24,East,ST-16,SP-05,Clothing,Sports Hoodie,In-Store,Consumer,47,8,111.33,11.5,840.5,436.65,403.85,48.05,37.43,9.5,Bank Transfer
ORD-2024-00510,2024-05-03,West,ST-20,SP-33,Electronics,USB-C Hub,Online,Consumer,55,4,623.93,8.5,1724.84,958.22,766.62,44.45,109.58,6.9,Credit Card
ORD-2024-00511,2024-01-27,West,ST-19,SP-39,Sports & Outdoors,Yoga Mat Pro,Online,Consumer,24,2,111.0,7.3,270.88,148.57,122.31,45.15,19.11,5.4,Debit Card
ORD-2022-00512,2022-10-19,West,ST-22,SP-04,Sports & Outdoors,Camping Tent,Partner,SMB,53,20,125.54,7.0,2933.37,1548.74,1384.63,47.2,278.83,7.7,Credit Card
ORD-2023-00513,2023-09-27,East,ST-15,SP-25,Food & Beverage,Gourmet Nuts Bundle,Online,Enterprise,62,38,27.14,12.1,1297.21,418.15,879.06,67.77,117.97,9.1,Credit Card
ORD-2024-00514,2024-04-18,South,ST-10,SP-22,Food & Beverage,Energy Drink Case,Phone,Consumer,32,5,13.54,10.2,47.13,15.01,32.12,68.15,2.93,8.5,Debit Card
ORD-2023-00515,2023-01-30,West,ST-23,SP-37,Home & Garden,Throw Pillow Set,In-Store,Consumer,54,2,130.7,11.9,262.06,129.91,132.15,50.43,13.39,7.5,Bank Transfer
ORD-2024-00516,2024-06-28,North,ST-05,SP-39,Clothing,Sports Hoodie,Online,Consumer,23,3,111.33,7.9,403.79,202.04,201.75,49.96,28.76,8.3,Credit Card
ORD-2023-00517,2023-06-11,North,ST-01,SP-35,Electronics,Smart Watch,Online,Consumer,31,7,323.54,12.3,1731.88,969.88,762.0,44.0,176.88,8.5,Credit Card
ORD-2023-00518,2023-09-03,South,ST-09,SP-10,Clothing,Casual Shirt,Online,Consumer,29,4,178.38,13.9,674.04,311.44,362.6,53.8,53.7,9.5,Credit Card
ORD-2024-00519,2024-10-30,South,ST-07,SP-18,Electronics,USB-C Hub,In-Store,Enterprise,23,24,623.93,18.4,19045.68,10535.42,8510.26,44.68,786.54,7.5,Credit Card
ORD-2022-00520,2022-09-15,South,ST-10,SP-29,Electronics,Tablet HD,Phone,Enterprise,56,25,758.83,9.8,17962.33,11173.25,6789.08,37.8,1343.83,7.3,Bank Transfer
ORD-2024-00521,2024-07-14,North,ST-04,SP-40,Clothing,Running Shoes,Online,Consumer,52,5,83.82,16.0,345.58,149.71,195.87,56.68,25.18,6.8,Credit Card
ORD-2024-00522,2024-11-11,South,ST-08,SP-48,Food & Beverage,Organic Coffee Box,Online,SMB,29,20,52.46,24.2,1121.99,484.41,637.58,56.83,74.19,7.0,Cash
ORD-2024-00523,2024-10-30,West,ST-21,SP-44,Sports & Outdoors,Foam Roller,Online,Consumer,50,6,149.11,6.9,1401.49,642.11,759.38,54.18,118.81,9.3,Credit Card
ORD-2022-00524,2022-01-05,East,ST-13,SP-01,Home & Garden,LED Desk Lamp,In-Store,Consumer,53,2,310.44,14.7,485.75,251.05,234.7,48.32,14.5,8.0,Cash
ORD-2022-00525,2022-03-05,West,ST-25,SP-43,Food & Beverage,Organic Coffee Box,Online,Consumer,60,3,52.46,16.0,128.41,54.16,74.25,57.82,13.25,8.7,Credit Card
ORD-2023-00526,2023-01-31,East,ST-14,SP-48,Electronics,4K Monitor,In-Store,Consumer,34,5,571.22,15.2,2724.64,1600.99,1123.65,41.24,140.38,8.6,Credit Card
ORD-2024-00527,2024-01-14,North,ST-04,SP-46,Home & Garden,Air Purifier,Online,Consumer,62,5,97.51,10.3,480.35,234.85,245.5,51.11,39.62,6.8,Credit Card
ORD-2022-00528,2022-12-26,North,ST-02,SP-48,Electronics,4K Monitor,Partner,Consumer,55,5,571.22,4.9,2976.91,1980.41,996.5,33.47,385.56,6.1,Debit Card
ORD-2024-00529,2024-12-27,East,ST-18,SP-36,Sports & Outdoors,Yoga Mat Pro,Partner,Consumer,63,6,111.0,8.2,965.33,530.13,435.2,45.08,83.45,7.0,Credit Card
ORD-2024-00530,2024-01-11,East,ST-13,SP-47,Clothing,Casual Shirt,Partner,Consumer,42,4,178.38,6.8,788.95,397.01,391.94,49.68,93.46,6.3,Credit Card
ORD-2023-00531,2023-04-08,West,ST-22,SP-05,Sports & Outdoors,Resistance Bands Set,Online,SMB,62,3,230.35,8.9,709.79,367.22,342.57,48.26,59.94,6.8,Debit Card
ORD-2023-00532,2023-05-28,South,ST-10,SP-16,Sports & Outdoors,Yoga Mat Pro,Phone,Consumer,37,8,111.0,14.1,600.12,291.84,308.28,51.37,37.71,7.0,Bank Transfer
ORD-2022-00533,2022-06-25,West,ST-19,SP-25,Clothing,Formal Blazer,Online,Enterprise,50,49,131.12,11.3,6918.31,2692.68,4225.63,61.08,612.43,6.7,Credit Card
ORD-2024-00534,2024-02-21,South,ST-11,SP-49,Clothing,Sports Hoodie,Phone,Consumer,51,7,111.33,17.3,544.66,254.19,290.47,53.33,29.53,7.5,Credit Card
ORD-2022-00535,2022-02-23,East,ST-15,SP-38,Electronics,Wireless Headphones,Online,Consumer,59,4,286.18,18.1,709.74,405.56,304.18,42.86,57.08,7.1,Cash
ORD-2024-00536,2024-06-29,North,ST-02,SP-03,Electronics,4K Monitor,In-Store,Consumer,63,5,571.22,10.6,2766.92,1776.35,990.57,35.8,87.14,8.7,Cash
ORD-2024-00537,2024-08-19,South,ST-09,SP-19,Clothing,Winter Jacket,In-Store,Consumer,31,1,50.33,8.0,53.1,21.63,31.47,59.27,1.74,9.3,Credit Card
ORD-2023-00538,2023-12-01,North,ST-04,SP-45,Home & Garden,LED Desk Lamp,In-Store,SMB,59,13,310.44,11.1,4723.45,2245.36,2478.09,52.46,150.65,6.5,Debit Card
ORD-2024-00539,2024-07-19,West,ST-19,SP-32,Electronics,Laptop Pro,In-Store,Consumer,51,4,390.62,8.9,1330.66,905.67,424.99,31.94,63.28,8.0,Debit Card
ORD-2024-00540,2024-03-30,North,ST-01,SP-24,Electronics,Bluetooth Speaker,Online,Enterprise,40,50,545.94,10.6,27441.76,18664.25,8777.51,31.99,1594.57,6.5,Credit Card
ORD-2022-00541,2022-03-02,North,ST-03,SP-12,Electronics,4K Monitor,Phone,SMB,57,9,571.22,1.6,4961.39,3439.68,1521.71,30.67,371.03,9.1,Credit Card
ORD-2024-00542,2024-02-16,East,ST-13,SP-22,Sports & Outdoors,Camping Tent,In-Store,SMB,45,19,125.54,21.6,1560.16,857.48,702.68,45.04,76.7,8.3,Debit Card
ORD-2022-00543,2022-05-14,North,ST-02,SP-13,Electronics,Gaming Mouse,In-Store,SMB,49,10,261.24,18.7,2188.48,1487.56,700.92,32.03,92.13,8.6,Bank Transfer
ORD-2022-00544,2022-11-01,South,ST-07,SP-41,Home & Garden,Air Purifier,Phone,Consumer,53,2,97.51,14.6,167.14,90.65,76.49,45.76,10.72,7.0,Credit Card
ORD-2022-00545,2022-12-09,East,ST-18,SP-49,Food & Beverage,Energy Drink Case,In-Store,SMB,67,18,13.54,13.1,227.18,85.02,142.16,62.58,7.82,5.5,Credit Card
ORD-2022-00546,2022-03-16,North,ST-02,SP-29,Sports & Outdoors,Hiking Backpack,Online,SMB,46,14,80.92,5.7,1049.44,413.91,635.53,60.56,96.63,9.0,Debit Card
ORD-2023-00547,2023-08-28,East,ST-15,SP-15,Food & Beverage,Energy Drink Case,In-Store,SMB,50,16,13.54,7.2,209.28,78.4,130.88,62.54,7.23,8.8,Credit Card
ORD-2023-00548,2023-06-28,East,ST-15,SP-06,Clothing,Sports Hoodie,In-Store,Consumer,39,2,111.33,3.9,178.45,76.81,101.64,56.96,7.34,7.6,Bank Transfer
ORD-2023-00549,2023-11-15,North,ST-03,SP-17,Clothing,Formal Blazer,Phone,SMB,60,20,131.12,18.4,2559.75,975.76,1583.99,61.88,135.11,8.9,Bank Transfer
ORD-2024-00550,2024-04-07,West,ST-25,SP-38,Home & Garden,Robot Vacuum,In-Store,Consumer,31,4,115.68,5.3,418.04,223.59,194.45,46.51,16.47,5.5,Bank Transfer
ORD-2024-00551,2024-11-22,East,ST-17,SP-49,Food & Beverage,Energy Drink Case,Online,Enterprise,34,36,13.54,5.1,613.28,225.38,387.9,63.25,50.78,6.3,Credit Card
ORD-2022-00552,2022-09-20,South,ST-12,SP-01,Food & Beverage,Protein Bar Pack,Online,SMB,65,20,22.99,6.3,410.03,159.11,250.92,61.2,34.13,8.6,Cash
ORD-2022-00553,2022-03-07,West,ST-20,SP-22,Food & Beverage,Gourmet Nuts Bundle,Partner,Consumer,47,4,27.14,19.9,55.77,17.26,38.51,69.05,5.2,6.9,Bank Transfer
ORD-2024-00554,2024-07-13,East,ST-15,SP-06,Electronics,Smart Watch,Online,Consumer,53,4,323.54,2.9,1238.27,883.76,354.51,28.63,86.21,7.5,Credit Card
ORD-2023-00555,2023-04-23,South,ST-11,SP-05,Food & Beverage,Protein Bar Pack,In-Store,SMB,48,6,22.99,4.0,128.39,46.58,81.81,63.72,5.88,5.4,Credit Card
ORD-2023-00556,2023-02-27,North,ST-02,SP-20,Food & Beverage,Energy Drink Case,Online,Consumer,41,8,13.54,6.0,94.6,28.49,66.11,69.88,5.95,9.1,Debit Card
ORD-2022-00557,2022-05-12,West,ST-23,SP-16,Food & Beverage,Gourmet Nuts Bundle,Partner,Consumer,58,2,27.14,6.1,39.88,17.23,22.65,56.8,3.88,6.9,Credit Card
ORD-2023-00558,2023-09-02,South,ST-08,SP-27,Clothing,Sports Hoodie,Phone,Consumer,64,2,111.33,7.6,222.35,113.93,108.42,48.76,11.26,5.7,Credit Card
ORD-2022-00559,2022-11-20,South,ST-12,SP-35,Clothing,Winter Jacket,In-Store,Consumer,35,7,50.33,23.0,238.09,108.9,129.19,54.26,12.35,8.6,Bank Transfer
ORD-2023-00560,2023-10-30,South,ST-08,SP-17,Electronics,Laptop Pro,In-Store,Enterprise,66,39,390.62,7.4,17030.47,11526.44,5504.03,32.32,826.63,7.8,Debit Card
ORD-2024-00561,2024-03-23,North,ST-03,SP-08,Home & Garden,Air Purifier,Online,Consumer,53,2,97.51,10.0,172.63,76.58,96.05,55.64,17.54,9.0,Credit Card
ORD-2022-00562,2022-11-27,North,ST-01,SP-39,Electronics,4K Monitor,Online,Consumer,32,1,571.22,12.3,638.4,367.78,270.62,42.39,46.72,9.4,Credit Card
ORD-2023-00563,2023-03-20,East,ST-18,SP-35,Electronics,Laptop Pro,Phone,Consumer,63,2,390.62,7.5,606.35,365.27,241.08,39.76,26.61,9.6,Debit Card
ORD-2023-00564,2023-02-18,West,ST-21,SP-16,Electronics,Laptop Pro,In-Store,Consumer,43,2,390.62,5.3,614.63,430.23,184.4,30.0,28.97,7.5,Cash
ORD-2022-00565,2022-12-10,West,ST-19,SP-27,Food & Beverage,Protein Bar Pack,Online,Consumer,61,7,22.99,19.5,169.05,53.78,115.27,68.19,11.2,7.5,Credit Card
ORD-2024-00566,2024-04-03,East,ST-13,SP-25,Electronics,Tablet HD,Online,Consumer,63,1,758.83,2.9,1093.83,642.25,451.58,41.28,77.09,7.9,Debit Card
ORD-2024-00567,2024-10-20,West,ST-19,SP-46,Food & Beverage,Gourmet Nuts Bundle,Online,Consumer,60,7,27.14,12.3,259.73,115.8,143.93,55.42,23.19,6.9,Credit Card
ORD-2023-00568,2023-10-14,West,ST-24,SP-31,Electronics,Laptop Pro,In-Store,Consumer,46,4,390.62,9.2,2041.05,1367.07,673.98,33.02,57.8,9.1,Debit Card
ORD-2022-00569,2022-02-13,East,ST-13,SP-20,Clothing,Denim Jeans,Phone,Consumer,25,8,124.2,6.2,834.95,335.01,499.94,59.88,41.21,10.0,Credit Card
ORD-2024-00570,2024-06-27,West,ST-21,SP-09,Clothing,Formal Blazer,Phone,Enterprise,48,28,131.12,13.8,3605.35,1485.63,2119.72,58.79,246.55,8.4,Debit Card
ORD-2023-00571,2023-12-03,South,ST-11,SP-04,Sports & Outdoors,Foam Roller,Partner,Consumer,66,7,149.11,9.5,1156.14,475.41,680.73,58.88,124.62,8.9,Debit Card
